RESTAURANT_NAME,DATE,NUM_ORDERS,PERC_DELIVERY
Midtown,2018-08-18,515,0.1106796116504854
Midtown,2018-08-19,579,0.0898100172711571
Midtown,2018-08-20,980,0.0928571428571428
Midtown,2018-08-21,998,0.094188376753507
Midtown,2018-08-22,972,0.1069958847736625
Midtown,2018-08-23,1030,0.0912621359223301
Midtown,2018-08-24,1011,0.1196834817012858
Midtown,2018-08-25,532,0.0883458646616541
Midtown,2018-08-26,491,0.1120162932790224
Midtown,2018-08-27,930,0.0967741935483871
Midtown,2018-08-28,969,0.1124871001031991
Midtown,2018-08-29,907,0.1124586549062844
Midtown,2018-08-30,926,0.0993520518358531
Midtown,2018-08-31,1047,0.1041069723018147
Midtown,2018-09-01,510,0.1098039215686274
Midtown,2018-09-02,573,0.0872600349040139
Midtown,2018-09-03,475,0.0863157894736842
Midtown,2018-09-04,920,0.1369565217391304
Midtown,2018-09-05,980,0.1122448979591836
Midtown,2018-09-06,942,0.1220806794055201
Midtown,2018-09-07,1004,0.1065737051792828
Midtown,2018-09-08,563,0.0763765541740675
Midtown,2018-09-09,563,0.0746003552397868
Midtown,2018-09-10,1041,0.1085494716618635
Midtown,2018-09-11,1066,0.0806754221388367
Midtown,2018-09-12,1030,0.1
Midtown,2018-09-13,1000,0.102
Midtown,2018-09-14,1003,0.1126620139581256
Midtown,2018-09-15,554,0.0830324909747292
Midtown,2018-09-16,523,0.1013384321223709
Midtown,2018-09-17,1038,0.1030828516377649
Midtown,2018-09-18,1088,0.1341911764705882
Midtown,2018-09-19,920,0.117391304347826
Midtown,2018-09-20,1051,0.0999048525214081
Midtown,2018-09-21,1053,0.0854700854700854
Midtown,2018-09-22,610,0.0852459016393442
Midtown,2018-09-23,575,0.0678260869565217
Midtown,2018-09-24,1037,0.0810028929604628
Midtown,2018-09-25,1104,0.1440217391304347
Midtown,2018-09-26,995,0.1085427135678391
Midtown,2018-09-27,1056,0.0833333333333333
Midtown,2018-09-28,1063,0.0912511759172154
Midtown,2018-09-29,594,0.0909090909090909
Midtown,2018-09-30,615,0.0878048780487804
Midtown,2018-10-01,1044,0.1015325670498084
Midtown,2018-10-02,1032,0.0852713178294573
Midtown,2018-10-03,1126,0.0799289520426287
Midtown,2018-10-04,1094,0.1069469835466179
Midtown,2018-10-05,1080,0.1046296296296296
Midtown,2018-10-06,599,0.0934891485809682
Midtown,2018-10-07,594,0.0993265993265993
Midtown,2018-10-08,616,0.0876623376623376
Midtown,2018-10-09,1086,0.1022099447513812
Midtown,2018-10-10,1123,0.095280498664292
Midtown,2018-10-11,1161,0.1343669250645995
Midtown,2018-10-12,1061,0.0999057492931197
Midtown,2018-10-13,636,0.0786163522012578
Midtown,2018-10-14,635,0.0708661417322834
Midtown,2018-10-15,1101,0.0862851952770208
Midtown,2018-10-16,1152,0.0763888888888889
Midtown,2018-10-17,1133,0.0935569285083848
Midtown,2018-10-18,1058,0.0935727788279773
Midtown,2018-10-19,1138,0.0843585237258348
Midtown,2018-10-20,612,0.088235294117647
Midtown,2018-10-21,604,0.0910596026490066
Midtown,2018-10-22,1100,0.0936363636363636
Midtown,2018-10-23,1162,0.1006884681583476
Midtown,2018-10-24,1133,0.1015004413062665
Midtown,2018-10-25,1187,0.0960404380791912
Midtown,2018-10-26,1130,0.0982300884955752
Midtown,2018-10-27,608,0.0838815789473684
Midtown,2018-10-28,665,0.0857142857142857
Midtown,2018-10-29,1165,0.0927038626609442
Midtown,2018-10-30,1191,0.0940386230058774
Midtown,2018-10-31,1160,0.0922413793103448
Midtown,2018-11-01,1107,0.084010840108401
Midtown,2018-11-02,1029,0.1020408163265306
Midtown,2018-11-03,612,0.0637254901960784
Midtown,2018-11-04,953,0.0514165792235047
Midtown,2018-11-05,1133,0.0714916151809355
Midtown,2018-11-06,1188,0.1195286195286195
Midtown,2018-11-07,1153,0.0867302688638334
Midtown,2018-11-08,1119,0.0893655049151027
Midtown,2018-11-09,1186,0.1188870151770657
Midtown,2018-11-10,631,0.1061806656101426
Midtown,2018-11-11,581,0.0912220309810671
Midtown,2018-11-12,657,0.0821917808219178
Midtown,2018-11-13,1168,0.0890410958904109
Midtown,2018-11-14,1078,0.0964749536178107
Midtown,2018-11-15,1102,0.1533575317604355
Midtown,2018-11-16,1108,0.1137184115523465
Midtown,2018-11-17,624,0.0865384615384615
Midtown,2018-11-18,598,0.0969899665551839
Midtown,2018-11-19,1176,0.0918367346938775
Midtown,2018-11-20,1169,0.0855431993156544
Midtown,2018-11-21,1123,0.1050756901157613
Midtown,2018-11-22,583,0.1080617495711835
Midtown,2018-11-23,1121,0.1418376449598572
Midtown,2018-11-24,635,0.0976377952755905
Midtown,2018-11-25,640,0.06875
Midtown,2018-11-26,1140,0.1122807017543859
Midtown,2018-11-27,1122,0.1096256684491978
Midtown,2018-11-28,1141,0.0964066608238387
Midtown,2018-11-29,1189,0.0916736753574432
Midtown,2018-11-30,1184,0.1038851351351351
Midtown,2018-12-01,658,0.0911854103343465
Midtown,2018-12-02,695,0.0848920863309352
Midtown,2018-12-03,1184,0.1072635135135135
Midtown,2018-12-04,1128,0.1037234042553191
Midtown,2018-12-05,1085,0.1032258064516129
Midtown,2018-12-06,1156,0.1211072664359861
Midtown,2018-12-07,1122,0.1122994652406417
Midtown,2018-12-08,553,0.1247739602169981
Midtown,2018-12-09,586,0.1040955631399317
Midtown,2018-12-10,1100,0.1227272727272727
Midtown,2018-12-11,1165,0.1261802575107296
Midtown,2018-12-12,1075,0.1153488372093023
Midtown,2018-12-13,1151,0.1068635968722849
Midtown,2018-12-14,1158,0.0880829015544041
Midtown,2018-12-15,650,0.08
Midtown,2018-12-16,687,0.1266375545851528
Midtown,2018-12-17,1169,0.0940975192472198
Midtown,2018-12-18,1115,0.1282511210762331
Midtown,2018-12-19,1131,0.1052166224580017
Midtown,2018-12-20,1145,0.1030567685589519
Midtown,2018-12-21,1146,0.1300174520069808
Midtown,2018-12-22,635,0.089763779527559
Midtown,2018-12-23,672,0.1071428571428571
Midtown,2018-12-24,1163,0.1092003439380911
Midtown,2018-12-25,684,0.0921052631578947
Midtown,2018-12-26,1099,0.0982711555959963
Midtown,2018-12-27,1149,0.1009573542210617
Midtown,2018-12-28,1177,0.1359388275276125
Midtown,2018-12-29,584,0.0890410958904109
Midtown,2018-12-30,618,0.1116504854368932
Midtown,2018-12-31,1160,0.1370689655172413
NYU,2018-01-01,976,0.1875
NYU,2018-01-02,1024,0.1474609375
NYU,2018-01-03,1043,0.12464046021093
NYU,2018-01-04,1023,0.1300097751710655
NYU,2018-01-05,977,0.1780962128966223
NYU,2018-01-06,1003,0.1665004985044865
NYU,2018-01-07,1047,0.1642788920725883
NYU,2018-01-08,1124,0.1281138790035587
NYU,2018-01-09,1141,0.0955302366345311
NYU,2018-01-10,1206,0.1160862354892205
NYU,2018-01-11,1219,0.0902378999179655
NYU,2018-01-12,1200,0.1016666666666666
NYU,2018-01-13,1133,0.1288614298323036
NYU,2018-01-14,1116,0.1388888888888889
NYU,2018-01-15,1174,0.1371379897785349
NYU,2018-01-16,1229,0.1187957689178193
NYU,2018-01-17,1165,0.1356223175965665
NYU,2018-01-18,1222,0.132569558101473
NYU,2018-01-19,1237,0.1269199676637025
NYU,2018-01-20,1286,0.1026438569206843
NYU,2018-01-21,1335,0.095880149812734
NYU,2018-01-22,1232,0.0957792207792207
NYU,2018-01-23,1310,0.0877862595419847
NYU,2018-01-24,1285,0.1276264591439688
NYU,2018-01-25,1253,0.1157222665602553
NYU,2018-01-26,1259,0.1064336775218427
NYU,2018-01-27,1281,0.0811865729898516
NYU,2018-01-28,1219,0.0959803117309269
NYU,2018-01-29,1220,0.0918032786885245
NYU,2018-01-30,1198,0.1126878130217028
NYU,2018-01-31,1236,0.1262135922330097
NYU,2018-02-01,1299,0.0946882217090069
NYU,2018-02-02,1215,0.1325102880658436
NYU,2018-02-03,1315,0.1368821292775665
NYU,2018-02-04,1257,0.1280827366746221
NYU,2018-02-05,1259,0.1318506751389992
NYU,2018-02-06,1297,0.1110254433307633
NYU,2018-02-07,1294,0.1669242658423493
NYU,2018-02-08,1259,0.1135822081016679
NYU,2018-02-09,1281,0.1217798594847775
NYU,2018-02-10,1260,0.1269841269841269
NYU,2018-02-11,1381,0.0992034757422157
NYU,2018-02-12,1296,0.1126543209876543
NYU,2018-02-13,1253,0.1245011971268954
NYU,2018-02-14,1272,0.0731132075471698
NYU,2018-02-15,1312,0.0785060975609756
NYU,2018-02-16,1290,0.1046511627906976
NYU,2018-02-17,1268,0.1072555205047318
NYU,2018-02-18,1312,0.1006097560975609
NYU,2018-02-19,1282,0.0850234009360374
NYU,2018-02-20,1371,0.0685630926331145
NYU,2018-02-21,1261,0.1007137192704203
NYU,2018-02-22,1261,0.1134020618556701
NYU,2018-02-23,1271,0.1125098347757671
NYU,2018-02-24,1361,0.0859662013225569
NYU,2018-02-25,1320,0.0969696969696969
NYU,2018-02-26,1294,0.0911901081916537
NYU,2018-02-27,1320,0.081060606060606
NYU,2018-02-28,1353,0.089430894308943
NYU,2018-03-01,1352,0.0828402366863905
NYU,2018-03-02,1271,0.1424075531077891
NYU,2018-03-03,1293,0.1020881670533642
NYU,2018-03-04,1319,0.1023502653525398
NYU,2018-03-05,1268,0.111198738170347
NYU,2018-03-06,1310,0.099236641221374
NYU,2018-03-07,1257,0.1185361972951471
NYU,2018-03-08,1228,0.0977198697068403
NYU,2018-03-09,1296,0.1041666666666666
NYU,2018-03-10,1260,0.1095238095238095
NYU,2018-03-11,1235,0.0898785425101214
NYU,2018-03-12,1252,0.0910543130990415
NYU,2018-03-13,1278,0.0993740219092331
NYU,2018-03-14,1252,0.1022364217252396
NYU,2018-03-15,1299,0.0931485758275596
NYU,2018-03-16,1277,0.105716523101018
NYU,2018-03-17,1304,0.0935582822085889
NYU,2018-03-18,1292,0.1068111455108359
NYU,2018-03-19,1224,0.0890522875816993
NYU,2018-03-20,1277,0.0924040720438527
NYU,2018-03-21,1285,0.1284046692607003
NYU,2018-03-22,1287,0.08003108003108
NYU,2018-03-23,1249,0.0912730184147317
NYU,2018-03-24,1291,0.0867544539116963
NYU,2018-03-25,1232,0.1103896103896103
NYU,2018-03-26,1244,0.0892282958199356
NYU,2018-03-27,1204,0.090531561461794
NYU,2018-03-28,1282,0.093603744149766
NYU,2018-03-29,1272,0.0738993710691823
NYU,2018-03-30,1286,0.0808709175738724
NYU,2018-03-31,1212,0.0907590759075907
NYU,2018-04-01,1250,0.0736
NYU,2018-04-02,1224,0.0915032679738562
NYU,2018-04-03,1185,0.0894514767932489
NYU,2018-04-04,1313,0.0853008377760853
NYU,2018-04-05,1266,0.089257503949447
NYU,2018-04-06,1289,0.0892164468580294
NYU,2018-04-07,1301,0.0891621829362029
NYU,2018-04-08,1298,0.1001540832049306
NYU,2018-04-09,1269,0.0985027580772261
NYU,2018-04-10,1284,0.0864485981308411
NYU,2018-04-11,1276,0.0885579937304075
NYU,2018-04-12,1230,0.0943089430894309
NYU,2018-04-13,1181,0.0855207451312447
NYU,2018-04-14,1233,0.0867802108678021
NYU,2018-04-15,1261,0.1181601903251387
NYU,2018-04-16,1271,0.08654602675059
NYU,2018-04-17,1264,0.0949367088607595
NYU,2018-04-18,1270,0.0874015748031496
NYU,2018-04-19,1241,0.0942788074133763
NYU,2018-04-20,1159,0.0724762726488352
NYU,2018-04-21,1235,0.0923076923076923
NYU,2018-04-22,1305,0.1118773946360153
NYU,2018-04-23,1263,0.0673000791765637
NYU,2018-04-24,1258,0.1001589825119236
NYU,2018-04-25,1247,0.090617481956696
NYU,2018-04-26,1247,0.0986367281475541
NYU,2018-04-27,1244,0.0691318327974276
NYU,2018-04-28,1223,0.0858544562551103
NYU,2018-04-29,1258,0.0794912559618442
NYU,2018-04-30,1250,0.0752
NYU,2018-05-01,1172,0.0810580204778157
NYU,2018-05-02,1080,0.1138888888888888
NYU,2018-05-03,1082,0.1025878003696857
NYU,2018-05-04,1146,0.094240837696335
NYU,2018-05-05,1213,0.078318219291014
NYU,2018-05-06,1279,0.0930414386239249
NYU,2018-05-07,1194,0.1147403685092127
NYU,2018-05-08,1208,0.0985099337748344
NYU,2018-05-09,1262,0.1045958795562599
NYU,2018-05-10,1175,0.0868085106382978
NYU,2018-05-11,1203,0.085619285120532
NYU,2018-05-12,1205,0.0838174273858921
NYU,2018-05-13,1224,0.0906862745098039
NYU,2018-05-14,1270,0.0937007874015748
NYU,2018-05-15,1177,0.1240441801189464
NYU,2018-05-16,1327,0.0911831198191409
NYU,2018-05-17,1234,0.079416531604538
NYU,2018-05-18,1169,0.0863986313088109
NYU,2018-05-19,1237,0.1067097817299919
NYU,2018-05-20,1158,0.0898100172711571
NYU,2018-05-21,1213,0.0989282769991756
NYU,2018-05-22,1229,0.0943856794141578
NYU,2018-05-23,1191,0.0999160369437447
NYU,2018-05-24,1109,0.084761045987376
NYU,2018-05-25,1109,0.1199278629395852
NYU,2018-05-26,1033,0.0977734753146176
NYU,2018-05-27,1191,0.0839630562552476
NYU,2018-05-28,1205,0.0821576763485477
NYU,2018-05-29,1099,0.0982711555959963
NYU,2018-05-30,1195,0.0878661087866108
NYU,2018-05-31,1187,0.1019376579612468
NYU,2018-06-01,1174,0.1022146507666098
NYU,2018-06-02,1091,0.1008249312557287
NYU,2018-06-03,1158,0.0768566493955095
NYU,2018-06-04,1170,0.0829059829059829
NYU,2018-06-05,1127,0.090505767524401
NYU,2018-06-06,1230,0.0934959349593495
NYU,2018-06-07,1196,0.0877926421404682
NYU,2018-06-08,1065,0.1032863849765258
NYU,2018-06-09,1085,0.0940092165898617
NYU,2018-06-10,1159,0.0793787748058671
NYU,2018-06-11,1084,0.0894833948339483
NYU,2018-06-12,1136,0.0985915492957746
NYU,2018-06-13,1084,0.0987084870848708
NYU,2018-06-14,1083,0.1080332409972299
NYU,2018-06-15,1157,0.0803802938634399
NYU,2018-06-16,1071,0.0943043884220354
NYU,2018-06-17,1029,0.1243926141885325
NYU,2018-06-18,1010,0.099009900990099
NYU,2018-06-19,1018,0.093320235756385
NYU,2018-06-20,1105,0.0895927601809954
NYU,2018-06-21,1040,0.1163461538461538
NYU,2018-06-22,1134,0.0776014109347442
NYU,2018-06-23,1136,0.0897887323943662
NYU,2018-06-24,1396,0.0637535816618911
NYU,2018-06-25,1117,0.1065353625783348
NYU,2018-06-26,1067,0.1162136832239925
NYU,2018-06-27,1043,0.0958772770853307
NYU,2018-06-28,953,0.080797481636936
NYU,2018-06-29,975,0.1148717948717948
NYU,2018-06-30,932,0.1051502145922746
NYU,2018-07-01,811,0.1072749691738594
NYU,2018-07-02,824,0.1322815533980582
NYU,2018-07-03,931,0.1256713211600429
NYU,2018-07-04,951,0.113564668769716
NYU,2018-07-05,909,0.1144114411441144
NYU,2018-07-06,932,0.1040772532188841
NYU,2018-07-07,1010,0.096039603960396
NYU,2018-07-08,972,0.1049382716049382
NYU,2018-07-09,885,0.1163841807909604
NYU,2018-07-10,850,0.1
NYU,2018-07-11,907,0.1091510474090407
NYU,2018-07-12,967,0.1106514994829369
NYU,2018-07-13,886,0.0981941309255079
NYU,2018-07-14,940,0.0893617021276595
NYU,2018-07-15,942,0.0891719745222929
NYU,2018-07-16,870,0.1137931034482758
NYU,2018-07-17,935,0.1176470588235294
NYU,2018-07-18,883,0.1143827859569649
NYU,2018-07-19,962,0.0956340956340956
NYU,2018-07-20,941,0.1030818278427205
NYU,2018-07-21,913,0.0920043811610076
NYU,2018-07-22,1001,0.1078921078921078
NYU,2018-07-23,942,0.1104033970276008
NYU,2018-07-24,959,0.1042752867570385
NYU,2018-07-25,939,0.080937167199148
NYU,2018-07-26,936,0.1207264957264957
NYU,2018-07-27,998,0.1292585170340681
NYU,2018-07-28,948,0.1054852320675105
NYU,2018-07-29,985,0.1025380710659898
NYU,2018-07-30,961,0.1061394380853277
NYU,2018-07-31,976,0.0973360655737704
NYU,2018-08-01,979,0.1164453524004085
NYU,2018-08-02,997,0.1354062186559679
NYU,2018-08-03,982,0.0987780040733197
NYU,2018-08-04,1027,0.1080817916260954
NYU,2018-08-05,970,0.1144329896907216
NYU,2018-08-06,924,0.1038961038961039
NYU,2018-08-07,996,0.1144578313253012
NYU,2018-08-08,944,0.1122881355932203
NYU,2018-08-09,994,0.0975855130784708
NYU,2018-08-10,1016,0.0944881889763779
NYU,2018-08-11,1041,0.1027857829010566
NYU,2018-08-12,1061,0.11875589066918
NYU,2018-08-13,1093,0.0924062214089661
NYU,2018-08-14,1074,0.1126629422718808
NYU,2018-08-15,933,0.1039657020364415
NYU,2018-08-16,986,0.1135902636916835
NYU,2018-08-17,972,0.0936213991769547
NYU,2018-08-18,1054,0.1261859582542694
NYU,2018-08-19,1097,0.1084776663628076
NYU,2018-08-20,1076,0.1031598513011152
NYU,2018-08-21,1103,0.1024478694469628
NYU,2018-08-22,1068,0.1039325842696629
NYU,2018-08-23,1094,0.1042047531992687
NYU,2018-08-24,1010,0.1099009900990099
NYU,2018-08-25,1137,0.1055408970976253
NYU,2018-08-26,1041,0.1066282420749279
NYU,2018-08-27,1058,0.108695652173913
NYU,2018-08-28,992,0.1239919354838709
NYU,2018-08-29,997,0.1313941825476429
NYU,2018-08-30,973,0.1212744090441932
NYU,2018-08-31,1149,0.0983463881636205
NYU,2018-09-01,1151,0.0929626411815812
NYU,2018-09-02,1175,0.0936170212765957
NYU,2018-09-03,1040,0.1163461538461538
NYU,2018-09-04,1016,0.109251968503937
NYU,2018-09-05,1044,0.1044061302681992
NYU,2018-09-06,1039,0.1154956689124157
NYU,2018-09-07,1195,0.0920502092050209
NYU,2018-09-08,1211,0.0924855491329479
NYU,2018-09-09,1190,0.0756302521008403
NYU,2018-09-10,1210,0.1033057851239669
NYU,2018-09-11,1186,0.087689713322091
NYU,2018-09-12,1185,0.0869198312236286
NYU,2018-09-13,1153,0.0901994796183868
NYU,2018-09-14,1157,0.0907519446845289
NYU,2018-09-15,1181,0.0999153259949195
NYU,2018-09-16,1170,0.0991452991452991
NYU,2018-09-17,1129,0.1169176262178919
NYU,2018-09-18,1169,0.11633875106929
NYU,2018-09-19,1139,0.0956979806848112
NYU,2018-09-20,1256,0.0923566878980891
NYU,2018-09-21,1200,0.1016666666666666
NYU,2018-09-22,1198,0.0884808013355592
NYU,2018-09-23,1282,0.0920436817472698
NYU,2018-09-24,1213,0.0906842539159109
NYU,2018-09-25,1153,0.1110147441457068
NYU,2018-09-26,1176,0.0918367346938775
NYU,2018-09-27,1208,0.076158940397351
NYU,2018-09-28,1223,0.0915780866721177
NYU,2018-09-29,1237,0.0921584478577202
NYU,2018-09-30,1216,0.0912828947368421
NYU,2018-10-01,1170,0.1068376068376068
NYU,2018-10-02,1191,0.1007556675062972
NYU,2018-10-03,1228,0.0912052117263843
NYU,2018-10-04,1200,0.0908333333333333
NYU,2018-10-05,1177,0.0900594732370433
NYU,2018-10-06,1240,0.0927419354838709
NYU,2018-10-07,1140,0.1061403508771929
NYU,2018-10-08,1263,0.0752177355502771
NYU,2018-10-09,1184,0.0920608108108108
NYU,2018-10-10,1266,0.084518167456556
NYU,2018-10-11,1292,0.1184210526315789
NYU,2018-10-12,1315,0.0980988593155893
NYU,2018-10-13,1260,0.0793650793650793
NYU,2018-10-14,1312,0.0899390243902439
NYU,2018-10-15,1197,0.0852130325814536
NYU,2018-10-16,1227,0.0798696006519967
NYU,2018-10-17,1254,0.0940988835725677
NYU,2018-10-18,1248,0.0905448717948717
NYU,2018-10-19,1319,0.0742987111448066
NYU,2018-10-20,1283,0.0872954014029618
NYU,2018-10-21,1250,0.0992
NYU,2018-10-22,1263,0.0863024544734758
NYU,2018-10-23,1264,0.0957278481012658
NYU,2018-10-24,1254,0.0837320574162679
NYU,2018-10-25,1257,0.086714399363564
NYU,2018-10-26,1294,0.0950540958268933
NYU,2018-10-27,1305,0.0881226053639846
NYU,2018-10-28,1251,0.0839328537170263
NYU,2018-10-29,1270,0.0818897637795275
NYU,2018-10-30,1275,0.0878431372549019
NYU,2018-10-31,1253,0.057462090981644
NYU,2018-11-01,1307,0.0895179801071155
NYU,2018-11-02,1280,0.08203125
NYU,2018-11-03,1324,0.0717522658610271
NYU,2018-11-04,1271,0.0889063729346971
NYU,2018-11-05,1231,0.099918765231519
NYU,2018-11-06,1326,0.1040723981900452
NYU,2018-11-07,1278,0.1017214397496087
NYU,2018-11-08,1305,0.0789272030651341
NYU,2018-11-09,1299,0.1354888375673595
NYU,2018-11-10,1275,0.0901960784313725
NYU,2018-11-11,1281,0.0960187353629976
NYU,2018-11-12,1216,0.0805921052631579
NYU,2018-11-13,1264,0.0838607594936708
NYU,2018-11-14,1273,0.1225451688923802
NYU,2018-11-15,1243,0.1528559935639581
NYU,2018-11-16,1321,0.0984102952308857
NYU,2018-11-17,1299,0.1023864511162432
NYU,2018-11-18,1197,0.0885547201336675
NYU,2018-11-19,1249,0.0816653322658126
NYU,2018-11-20,1273,0.0730557737627651
NYU,2018-11-21,1298,0.0970724191063174
NYU,2018-11-22,1229,0.145646867371847
NYU,2018-11-23,1236,0.1059870550161812
NYU,2018-11-24,1353,0.1056910569105691
NYU,2018-11-25,1290,0.0922480620155038
NYU,2018-11-26,1294,0.0927357032457496
NYU,2018-11-27,1227,0.0896495517522412
NYU,2018-11-28,1241,0.1031426269137792
NYU,2018-11-29,1280,0.1
NYU,2018-11-30,1303,0.0805832693783576
NYU,2018-12-01,1279,0.0930414386239249
NYU,2018-12-02,1347,0.0987379361544172
NYU,2018-12-03,1339,0.0970873786407767
NYU,2018-12-04,1278,0.1173708920187793
NYU,2018-12-05,1206,0.1086235489220563
NYU,2018-12-06,1328,0.1174698795180722
NYU,2018-12-07,1287,0.1219891219891219
NYU,2018-12-08,1246,0.1332263242375602
NYU,2018-12-09,1289,0.1326609775019394
NYU,2018-12-10,1230,0.0975609756097561
NYU,2018-12-11,1159,0.1009490940465918
NYU,2018-12-12,1218,0.1034482758620689
NYU,2018-12-13,1307,0.1078806426931905
NYU,2018-12-14,1297,0.0963762528912875
NYU,2018-12-15,1281,0.078064012490242
NYU,2018-12-16,1296,0.1211419753086419
NYU,2018-12-17,1259,0.0881652104845115
NYU,2018-12-18,1226,0.1109298531810766
NYU,2018-12-19,1253,0.1221069433359936
NYU,2018-12-20,1322,0.0885022692889561
NYU,2018-12-21,1268,0.111198738170347
NYU,2018-12-22,1257,0.1066030230708035
NYU,2018-12-23,1255,0.0948207171314741
NYU,2018-12-24,1186,0.0910623946037099
NYU,2018-12-25,1205,0.1004149377593361
NYU,2018-12-26,1157,0.0924805531547104
NYU,2018-12-27,1197,0.0927318295739348
NYU,2018-12-28,1229,0.129373474369406
NYU,2018-12-29,1215,0.0954732510288065
NYU,2018-12-30,1146,0.1116928446771378
NYU,2018-12-31,1156,0.1211072664359861
Upper East Side,2018-01-02,742,0.2708894878706199
Upper East Side,2018-01-03,823,0.2648845686512758
Upper East Side,2018-01-04,786,0.2684478371501272
Upper East Side,2018-01-05,748,0.2954545454545454
Upper East Side,2018-01-06,737,0.3229308005427408
Upper East Side,2018-01-07,723,0.2987551867219917
Upper East Side,2018-01-08,792,0.2323232323232323
Upper East Side,2018-01-09,812,0.2019704433497537
Upper East Side,2018-01-10,840,0.225
Upper East Side,2018-01-11,834,0.158273381294964
Upper East Side,2018-01-12,851,0.2068155111633372
Upper East Side,2018-01-13,790,0.2189873417721519
Upper East Side,2018-01-14,733,0.2728512960436562
Upper East Side,2018-01-16,836,0.2129186602870813
Upper East Side,2018-01-17,859,0.239813736903376
Upper East Side,2018-01-18,838,0.2577565632458234
Upper East Side,2018-01-19,824,0.1953883495145631
Upper East Side,2018-01-20,836,0.1698564593301435
Upper East Side,2018-01-21,821,0.1656516443361754
Upper East Side,2018-01-22,829,0.1556091676718938
Upper East Side,2018-01-23,833,0.1584633853541416
Upper East Side,2018-01-24,790,0.2139240506329114
Upper East Side,2018-01-25,808,0.2215346534653465
Upper East Side,2018-01-26,810,0.2246913580246913
Upper East Side,2018-01-27,803,0.1457036114570361
Upper East Side,2018-01-28,849,0.1978798586572438
Upper East Side,2018-01-29,872,0.1811926605504587
Upper East Side,2018-01-30,830,0.244578313253012
Upper East Side,2018-01-31,815,0.2196319018404908
Upper East Side,2018-02-01,810,0.1938271604938271
Upper East Side,2018-02-02,803,0.2478206724782067
Upper East Side,2018-02-03,809,0.2682323856613102
Upper East Side,2018-02-04,845,0.2402366863905325
Upper East Side,2018-02-05,810,0.2172839506172839
Upper East Side,2018-02-06,792,0.2297979797979798
Upper East Side,2018-02-07,825,0.3006060606060606
Upper East Side,2018-02-08,802,0.256857855361596
Upper East Side,2018-02-09,762,0.2086614173228346
Upper East Side,2018-02-10,835,0.222754491017964
Upper East Side,2018-02-11,856,0.2032710280373831
Upper East Side,2018-02-12,829,0.1881785283474065
Upper East Side,2018-02-13,821,0.2387332521315469
Upper East Side,2018-02-14,842,0.1425178147268408
Upper East Side,2018-02-15,888,0.143018018018018
Upper East Side,2018-02-16,872,0.1548165137614678
Upper East Side,2018-02-17,801,0.2022471910112359
Upper East Side,2018-02-18,782,0.1739130434782608
Upper East Side,2018-02-20,860,0.1720930232558139
Upper East Side,2018-02-21,833,0.1968787515006002
Upper East Side,2018-02-22,849,0.1802120141342756
Upper East Side,2018-02-23,850,0.1647058823529411
Upper East Side,2018-02-24,857,0.1551925320886814
Upper East Side,2018-02-25,859,0.1932479627473806
Upper East Side,2018-02-26,823,0.1822600243013366
Upper East Side,2018-02-27,859,0.1862630966239813
Upper East Side,2018-02-28,858,0.1561771561771562
Upper East Side,2018-03-01,848,0.1591981132075471
Upper East Side,2018-03-02,820,0.2939024390243902
Upper East Side,2018-03-03,866,0.1859122401847575
Upper East Side,2018-03-04,826,0.1452784503631961
Upper East Side,2018-03-05,776,0.1701030927835051
Upper East Side,2018-03-06,851,0.1703877790834312
Upper East Side,2018-03-07,842,0.2434679334916864
Upper East Side,2018-03-08,860,0.1976744186046511
Upper East Side,2018-03-09,811,0.159062885326757
Upper East Side,2018-03-10,787,0.2033036848792884
Upper East Side,2018-03-11,856,0.1927570093457944
Upper East Side,2018-03-12,826,0.171912832929782
Upper East Side,2018-03-13,848,0.1992924528301886
Upper East Side,2018-03-14,836,0.2117224880382775
Upper East Side,2018-03-15,795,0.1710691823899371
Upper East Side,2018-03-16,820,0.2158536585365853
Upper East Side,2018-03-17,372,0.3602150537634409
Upper East Side,2018-03-18,794,0.1838790931989924
Upper East Side,2018-03-19,818,0.1907090464547677
Upper East Side,2018-03-20,810,0.2049382716049382
Upper East Side,2018-03-21,791,0.2541087231352718
Upper East Side,2018-03-22,825,0.1842424242424242
Upper East Side,2018-03-23,829,0.1724969843184559
Upper East Side,2018-03-24,838,0.1587112171837708
Upper East Side,2018-03-25,848,0.1674528301886792
Upper East Side,2018-03-26,810,0.2024691358024691
Upper East Side,2018-03-27,836,0.1866028708133971
Upper East Side,2018-03-28,822,0.1763990267639902
Upper East Side,2018-03-29,814,0.1572481572481572
Upper East Side,2018-03-30,830,0.1626506024096385
Upper East Side,2018-03-31,870,0.167816091954023
Upper East Side,2018-04-01,821,0.1753958587088916
Upper East Side,2018-04-02,789,0.2217997465145754
Upper East Side,2018-04-03,810,0.2049382716049382
Upper East Side,2018-04-04,854,0.1569086651053864
Upper East Side,2018-04-05,806,0.1972704714640198
Upper East Side,2018-04-06,832,0.1586538461538461
Upper East Side,2018-04-07,785,0.1464968152866242
Upper East Side,2018-04-08,824,0.1820388349514563
Upper East Side,2018-04-09,779,0.183568677792041
Upper East Side,2018-04-10,843,0.1708185053380783
Upper East Side,2018-04-11,839,0.168057210965435
Upper East Side,2018-04-12,802,0.1309226932668329
Upper East Side,2018-04-13,805,0.1627329192546583
